-7.08402	-0.439877	3.87855
-4.06289	-1.04487	0.403516
-0.911044	0.755577	-2.96456
1.37177	4.09902	-3.72549
2.78622	6.57685	-3.53918
3.46945	6.21631	-2.60057
4.69255	5.14878	-1.40128
4.29936	5.33431	-0.00340538
4.14199	3.44454	0.50737
5.44911	0.477172	-0.477204
2.57375	-0.0882233	-0.0825918
-0.354006	1.6863	0.377733
-1.8114	0.820959	0.432171
-3.30976	-0.654278	0.787307
-5.29779	-3.40037	1.10241
-6.22395	-5.30591	0.327394
-5.09503	-4.33771	0.191084
-2.8908	0.501853	-1.47396
-4.692	2.96462	-2.8865
-3.98186	2.52569	-2.34183
-1.35968	1.83121	-1.64063
-0.550555	1.56857	-0.428203
0.00659566	1.85605	0.729107
0.810816	2.55944	1.37953
1.93128	2.68013	1.2343
3.19132	1.25277	1.72872
4.45548	0.0603024	1.79615
4.66538	-0.718052	2.01517
4.52545	-0.521369	1.71655
3.56171	-0.166623	1.48358
2.7621	0.080291	0.907174
1.77718	9.97e-05	0.158059
0.954523	-0.108443	-0.664795
0.291276	0.0937953	-1.42382
-0.251758	0.369275	-1.85083
-0.425526	0.52568	-1.76705
-0.475407	0.345236	-1.39839
-0.253983	0.719349	-1.0909
-0.30853	0.920243	-0.766506
-0.4812	0.817939	-0.673559
-0.633293	0.675584	-0.74326
-0.29867	0.568271	-0.654179
0.514639	0.687028	-0.566237
1.22054	0.723201	-0.251908
1.90793	0.823807	0.0347858
2.16006	0.878586	0.304337
2.11436	0.707505	0.726611
2.28545	0.378866	0.957025
2.2845	0.0211144	1.10836
2.44738	0.0722109	1.34801
2.39721	0.415614	1.26582
2.11715	0.350631	1.29787
2.18163	0.169367	1.12755
2.06878	0.174361	0.974213
1.78465	0.352107	0.84366
1.48326	0.648713	0.527828
0.860452	0.625997	0.297195
0.535281	0.608046	-0.0779911
0.451526	0.366858	-0.495624
0.333212	0.0891034	-0.927144
0.840178	0.00826634	-1.19525
1.01913	-0.432725	-1.40804
0.774319	-0.688323	-1.91445
1.02744	-0.872416	-2.14876
1.19881	-1.05246	-2.14336
1.70158	-0.572783	-2.05125
0.965859	0.822202	-0.832058
-0.0860144	2.25429	0.0793087
0.0679133	3.25866	-0.151835
0.00244384	3.67409	0.106809
0.0490522	4.09587	-0.0864065
0.0485095	4.07075	-0.0541478
-0.260723	4.17466	-0.248216
0.0669124	2.82032	-0.172539
0.189837	0.623805	0.29019
0.356202	0.3384	0.507554
0.951415	1.75837	1.11241
1.12798	1.86013	1.64088
1.22086	1.56304	1.62892
0.979043	1.38166	1.36894
0.560251	1.32446	0.855071
0.46189	1.35768	0.455772
0.337711	1.11326	0.460867
0.424715	1.02141	0.538841
0.492965	0.766352	0.707337
0.346843	0.518191	0.577787
0.397866	0.453798	0.553152
0.213458	0.465204	0.427701
0.235763	0.543128	0.336572
0.181397	0.575756	0.199169
0.0332025	0.304617	0.159789
0.155929	0.069954	0.148648
-0.00713515	-0.179457	0.0106771
0.130794	-0.227599	0.194614
0.20531	-0.362286	0.254779
0.0915016	-0.385673	0.184162
0.181037	-0.179283	0.142972
0.162665	-0.0694878	0.290872
0.124023	-0.0556639	0.237267
0.145973	-0.0250323	0.0963036
-0.0482453	-0.0595232	0.0124208
0.018983	0.0895143	-0.0504364
-0.12237	0.370692	-0.215549
-0.131993	0.787877	-0.167296
0.0412396	1.08346	-0.0489643
0.0155582	1.348	0.173945
0.253236	1.8684	0.318047
0.217755	1.87112	0.337403
0.216104	1.94783	0.384861
0.16433	1.88254	0.134612
-0.0691718	1.94136	-0.0904927
-0.0953459	2.07659	-0.29465
-0.0363241	1.53264	-0.221554
0.0999966	1.18323	0.320293
0.158497	1.14513	0.250293
0.0965432	1.12514	0.348876
0.371348	1.22414	0.759577
0.42663	1.06621	0.832395
0.0965832	1.06923	0.420469
0.189234	1.16313	0.0802702
0.0576693	0.967724	0.173522
0.273296	1.28809	0.710537
0.525211	1.51884	1.22044
0.469519	1.33938	1.40467
0.553693	1.37989	1.63345
0.578934	1.07664	1.7502
0.479812	0.64527	1.87952
0.685094	0.743195	2.26702
0.579025	0.914425	2.67854
0.740101	1.47457	2.71498
0.656261	1.52337	3.07755
0.639592	1.29325	2.91181
0.539512	1.20502	2.24134
0.113982	0.74397	1.05273
0.150366	0.154956	0.590969
0.169422	-0.207824	0.674506
0.105118	-0.618326	0.696964
0.245459	-0.564926	0.861859
0.23107	-0.544549	0.864627
0.158672	-0.636815	0.570962
0.0796737	-0.894618	-0.00931378
-0.0848543	-1.11902	-0.122879
0.0361927	-0.754187	-0.0398587
-0.0424043	-0.626579	-0.0542504
-0.0517776	-0.537267	-0.0670059
0.0455048	-0.50142	-0.0259587
-0.100552	-0.911158	-0.164863
-0.0343179	-1.17397	-0.231842
-0.0674525	-1.51931	-0.276612
-0.0135689	-1.67564	-0.197315
0.10608	-1.43114	0.073518
0.102865	-1.21877	0.31597
0.249174	-0.717422	0.444876
0.205534	-0.342821	0.401981
0.177277	-0.0640414	0.441588
0.340646	0.231011	0.606059
0.233794	0.264875	0.726615
0.320694	0.395097	0.687105
0.35343	0.484421	0.906498
0.299488	0.528338	0.72944
0.342775	0.600619	0.62949
0.143702	0.332233	0.457408
0.0872802	0.301402	0.163346
0.137943	0.096907	0.11275
0.00151049	0.0980329	0.0357161
0.2354	0.135698	0.382549
0.272404	0.0283508	0.755852
0.133285	0.103287	0.387105
0.194827	0.0967673	0.244647
0.0702751	0.145797	0.213138
0.107237	0.421389	0.123576
0.0875887	0.510787	0.204732
0.118746	0.387824	0.0912407
0.119218	0.0664051	-0.0269205
-0.0420416	-0.262523	-0.161692
0.0852947	-0.313837	0.111075
0.0510461	-0.239474	0.257146
0.135751	-0.0515113	0.310227
0.114276	0.0369711	0.059101
0.113284	0.307236	0.0973132
0.195457	0.401166	0.328295
0.069747	0.116177	0.368924
0.14142	-0.199401	0.417118
0.121715	-0.489951	0.542525
0.112728	-0.535397	0.741599
0.185621	-0.497152	0.621823
-0.0015711	-0.458061	0.34221
0.0383646	-0.251725	0.226021
0.0978182	-0.149941	0.18177
0.0392382	-0.253362	0.268183
0.202239	-0.356547	0.359961
0.242854	-0.316211	0.718507
0.259867	-0.190303	0.852084
0.360578	-0.20733	0.844639
0.225417	-0.333014	1.01534
0.0731847	-0.163661	0.444213
0.100413	-0.030689	0.397135
0.0868076	0.072975	0.395957
0.113757	0.245769	0.312529
0.0544383	0.33507	0.275149
0.0908822	0.283897	0.192306
-0.066765	0.0767015	-0.295937
-0.0307599	-0.0523145	-0.411247
0.0743573	-0.0883599	-0.290644
-0.0182968	-0.010488	-0.28925
0.0162882	0.0773549	-0.271024
0.0604708	0.129207	-0.202312
-0.00347267	0.149847	-0.158848
0.13541	0.0643982	0.0917469
0.281027	-0.365093	0.110469
-0.000881112	-0.682881	0.0444618
0.141405	-0.43881	0.098151
0.0404738	-0.213761	-0.0979858
-0.0921562	-0.0519773	-0.273604
0.0186521	-0.130298	-0.206603
0.0396578	-0.0955579	-0.137101
0.0303678	-0.0761259	-0.096095
-0.0321964	-0.0637193	-0.0368087
0.00806373	-0.105167	0.0286443
0.00136942	-0.179972	0.075403
-0.0631178	-0.132879	0.0555082
0.0145177	-0.0197898	0.143888
-0.0333773	0.00350579	0.167997
-0.077238	0.011105	0.154784
-0.0429842	-0.105634	0.195072
-0.0468544	-0.249225	0.313084
0.0201913	-0.114153	0.49866
0.0821026	-0.0395137	0.650284
0.0553303	-0.0406682	0.688602
0.134604	0.0457422	0.767065
-0.0253079	-0.0335473	0.70922
0.0301765	0.332025	0.857176
0.0608001	0.440152	0.995419
-0.0265585	0.343016	0.952548
0.0996533	0.286112	0.917454
0.0598024	0.228598	0.648155
0.0476043	0.298936	0.649604
-0.0266325	0.537888	0.627593
-0.0553964	0.625564	0.442415
0.163693	0.602338	0.400213
0.135199	0.379519	0.300196
0.157243	0.182373	0.233423
0.101747	0.30696	0.29957
-0.04821	0.481811	0.16127
-0.0764413	0.713976	0.0775865
0.0130857	0.600086	0.329128
0.0381061	0.539884	0.333856
0.154426	0.720773	0.515531
0.0728276	0.669747	0.884643
0.0117925	0.498424	0.749146
-0.0430674	0.518949	1.00041
-0.236229	0.637097	1.40188
-0.184526	1.14202	1.7084
-0.0419685	1.14935	1.05085
0.208999	1.29613	0.94218
0.35812	1.3524	1.09904
0.498226	0.875123	0.791697
0.423869	0.815249	0.676151
0.320298	0.696769	0.282417
0.291995	0.727516	0.0942388
0.398757	0.741385	0.0575293
0.317463	0.569473	-0.139417
0.185418	0.450573	-0.278146
0.171284	0.317851	-0.319625
0.222089	0.293666	-0.257219
0.165539	0.244926	-0.253039
0.1517	0.154286	-0.309071
0.155844	0.143777	-0.305303
0.146565	0.0359665	-0.245957
0.0909305	0.0252074	-0.197584
0.0363699	-0.00310479	-0.0895345
0.0238689	-0.0430255	-0.0309775
0.0360751	0.0526945	0.0433165
0.00567735	0.169081	0.127809
-0.07931	0.332592	0.140871
-0.114002	0.434006	0.18525
-0.0618011	0.333965	0.164075
0.0248667	0.300224	0.0461115
0.0512563	0.252266	0.0701575
0.100158	0.246344	0.090182
0.0771674	0.21433	0.103016
-0.0372675	0.170747	0.0581216
-0.0926276	0.252157	-0.0133097
-0.132532	0.27567	-0.0682357
0.00573564	0.269657	-0.106625
0.0916956	0.259509	-0.110727
0.200852	0.170542	-0.144227
0.375191	0.0806317	-0.177779
0.313002	0.0216594	-0.126347
0.318765	-0.0113627	-0.160562
0.184951	0.0489992	-0.13514
0.0171443	0.0538104	-0.107219
-0.0748131	0.164452	-0.183647
-0.106815	0.180856	-0.180728
0.00109678	0.121524	-0.173594
0.0298206	0.0922542	-0.165678
0.0641424	-0.0116113	-0.139571
0.172401	-0.0162909	-0.140373
0.143603	-0.00165465	-0.121318
0.107102	-0.0020573	-0.0809057
0.164349	0.0821799	-0.00389783
0.124173	0.111082	0.133499
0.126255	0.0968301	0.0894913
0.110312	0.186906	0.147112
0.0182199	0.245206	0.217399
0.2262	0.398476	0.169146
0.123123	0.509203	0.150834
0.0696419	0.56912	0.117132
0.11125	0.607904	0.103944
0.0502286	0.378712	0.13378
0.0885992	0.264034	0.113065
0.0950659	0.279495	0.0758518
0.0930727	0.282486	0.000964985
0.15174	0.393462	-0.126264
0.163872	0.388185	-0.176754
0.225049	0.375518	-0.208767
0.260868	0.288349	-0.205758
0.300221	0.264132	-0.237667
0.377664	0.33522	-0.20446
0.335329	0.294124	-0.170967
0.272649	0.239775	-0.132591
0.170228	0.20988	-0.0961851
0.0880318	0.236158	-0.157942
0.0821794	0.26565	-0.169604
0.149939	0.180904	-0.16288
0.207303	0.127453	-0.175856
0.26928	0.0692906	-0.127018
0.249121	-0.012605	-0.107654
0.222861	0.0289989	-0.123714
0.166738	0.071307	-0.119056
0.151888	0.0902712	-0.0803534
0.210296	0.116588	0.00936164
0.213309	0.0571461	0.0984846
0.179103	0.0565284	0.185848
0.10721	0.0557117	0.247239
0.0189181	0.0892795	0.238303
-0.0309884	0.121925	0.252598
-0.0409722	0.107002	0.235055
-0.0697316	0.0640294	0.263841
-0.0415271	0.18515	0.27107
-0.0904279	0.255302	0.152409
-0.16943	0.310895	0.0742652
-0.146048	0.352405	-0.0601601
-0.146368	0.369662	-0.202905
-0.148904	0.352942	-0.291893
-0.0683136	0.285506	-0.398462
0.0423794	0.285769	-0.478045
0.0760005	0.174051	-0.554313
0.0923555	0.145481	-0.586732
0.1414	0.0973414	-0.523094
0.134149	0.0394446	-0.466816
0.175344	0.0428423	-0.359451
0.146331	-0.0324377	-0.26698
0.0987625	0.0152752	-0.235226
0.0833823	0.139203	-0.156922
0.0366281	0.168423	-0.123337
0.0836264	0.2124	-0.0708452
0.127511	0.13765	0.0249551
0.159489	0.0761238	0.0399356
0.144792	0.0669951	0.060709
0.113229	0.0289627	0.0214833
0.124006	0.017798	0.0183659
0.127776	-0.0278995	0.0374206
0.132801	-0.0324634	0.0377243
0.0993369	-0.0550001	0.0746563
0.0700697	-0.0932472	0.0823746
0.0771939	-0.0511248	0.0876054
0.069085	-0.0417819	0.0872948
-0.0218837	-0.02813	0.0542633
-0.0748332	0.000130929	0.0476425
-0.102033	-0.00984746	0.0199774
-0.0764262	-0.0228158	-0.00719131
-0.0247468	-0.0807905	-0.00887108
-0.0231559	-0.0719965	-0.0272399
0.0344196	-0.0892866	-0.0187458
0.0449227	-0.110935	-0.00682922
0.0659119	-0.100854	0.0174619
-0.00207271	-0.0973763	0.0753461
0.0878067	-0.0862724	0.0984271
0.0841978	-0.0393145	0.178103
0.031388	-0.00160618	0.179721
-0.0598949	0.0280723	0.116314
-0.130641	0.00966645	0.105811
-0.162605	0.0449731	0.0456323
-0.185486	0.0710527	0.0200121
-0.213386	0.0440188	0.00859081
-0.283191	0.117696	-0.0876502
-0.21869	0.103233	-0.165238
-0.127344	0.0755787	-0.268559
-0.0507155	0.0689526	-0.293709
0.0674883	0.00559693	-0.256254
0.122145	0.0104161	-0.306004
0.100996	0.02033	-0.29808
0.0385109	0.0724128	-0.317578
0.0127507	0.148078	-0.330562
0.0145269	0.124107	-0.301879
-0.0207472	0.119003	-0.279316
0.0254709	0.0867394	-0.207336
0.0360337	0.0395286	-0.17174
0.0308878	0.0533622	-0.162365
0.0450252	0.00269077	-0.0864083
0.00674128	0.0179582	-0.0459591
-0.0398465	0.072524	-0.010302
-0.0543836	0.0327968	0.0142894
-0.0943807	0.0569594	-0.0464458
-0.118737	0.0205983	-0.0528136
-0.0901473	0.00785811	-0.0945451
-0.106181	-0.00927123	-0.133822
-0.0925706	-0.111376	-0.130995
-0.115266	-0.0372827	-0.216941
-0.0866267	-0.0253859	-0.219705
-0.0598769	0.00333703	-0.265043
-0.0776416	0.0398306	-0.295849
-0.0629588	-0.0322298	-0.248684
-0.124142	-0.0477538	-0.302883
-0.0912912	-0.0690134	-0.260499
-0.0652074	-0.0857411	-0.223367
-0.102684	0.015724	-0.235892
-0.0582171	0.0389569	-0.209969
-0.123993	0.0567516	-0.200398
-0.0271015	0.0570634	-0.165578
0.0366346	-0.0199883	-0.11363
0.0353013	-0.0593406	-0.0443096
0.134919	-0.0809226	0.0246147
0.0481193	-0.192333	0.0788887
-0.00187939	-0.0956056	0.207098
0.080695	-0.115589	0.218585
0.113902	-0.160364	0.332261
0.0659137	-0.493161	0.402303
-0.00471312	-0.181484	0.354495
0.0259657	-0.0720128	0.443795
-0.0521358	-0.219721	0.600168
-0.139614	-0.312563	0.584442
-0.484893	-2.12465	1.25857
-3.3287	-3.11808	-0.724057
-4.91361	-1.61738	-2.24521
-0.288449	-0.820498	-0.230026
0.727553	-0.0247666	0.500039
-0.84284	-0.0845169	0.172305
0.193104	0.0245175	0.414387
0.0342534	0.0438383	0.124938
0.179257	0.0128911	-0.0561029
0.228174	0.0333408	-0.206647
0.203073	0.0654241	-0.443621
0.232198	0.0491704	-0.582864
0.307866	0.0534479	-0.638905
0.348939	-0.00106257	-0.575665
0.387462	-0.0273413	-0.471732
0.415745	-0.0202779	-0.414611
0.400438	-0.0605231	-0.317526
0.307376	-0.0420791	-0.308297
0.273944	0.0122052	-0.296801
0.150774	0.0249348	-0.270289
0.0328728	0.116144	-0.252699
0.0149691	0.187085	-0.198891
0.00208064	0.107613	-0.0841618
0.0155091	0.142887	-0.0403752
-0.0167614	0.0514214	0.0757152
0.011896	-0.0167963	0.247565
0.0477517	0.0276414	0.192981
0.00596594	0.00239985	0.246267
0.0685295	0.0861988	0.243456
0.0178551	0.123591	0.223708
0.00953985	0.105187	0.233431
0.05067	0.0646962	0.244704
0.0382826	0.176008	0.108665
0.093847	0.131989	0.0892111
0.07363	0.147188	0.0296216
0.0469144	0.123329	-0.00113732
0.0881434	-0.000134343	0.0291603
0.0564424	0.000430741	-0.0201489
0.062632	0.00871503	-0.12168
0.0782252	0.0114105	-0.16374
0.0725082	-0.0120449	-0.224117
0.117353	0.0351388	-0.269016
0.11188	0.0478408	-0.306305
0.138816	0.0797663	-0.346672
0.123954	0.134795	-0.35803
0.160798	0.07144	-0.318823
0.21051	0.0697103	-0.292763
0.224	-0.0212488	-0.232876
0.209179	-0.0760026	-0.230432
0.194221	0.00598193	-0.116312
0.0852373	-0.0563093	-0.0100425
0.0388066	-0.0582151	0.00407666
-0.0192681	-0.0500275	0.0152947
-0.0405685	-0.0898053	0.0233436
0.195899	-0.0599236	0.199789
0.468746	0.0234088	0.378122
0.297651	0.00728258	0.246109
0.281929	-0.0434468	0.283559
0.505666	-0.183045	0.396474
0.694145	-0.191974	0.446229
0.898206	-0.164085	0.499224
0.901851	-0.197007	0.434173
0.922864	-0.172817	0.330283
0.559105	-0.233145	0.130283
0.186472	0.0986557	-0.141741
0.207243	0.135675	-0.13321
0.201754	0.177902	-0.204649
0.208268	0.169975	-0.193192
0.258369	0.0677657	-0.0857535
0.266595	0.0789448	0.0176919
0.182707	0.14125	-0.0958556
0.084086	0.142722	-0.0136483
-0.0316836	0.316693	-0.315538
-0.089827	0.357857	-0.705059
-0.0453606	0.291446	-0.743751
-0.0560182	0.427806	-1.13913
-0.0851713	0.532842	-2.6053
-0.0133938	0.461003	-1.77971
0.0394375	0.424324	-2.19768
0.0359371	0.308372	-0.794045
-0.106426	-0.0780032	-0.268815
-0.123576	0.106988	-2.0588
-0.0503584	0.128566	-0.866308
0.00230425	-0.0926671	-0.143618
-0.0202024	0.043158	-0.642526
0.124753	0.406774	-1.74013
0.208977	0.305502	-1.37502
0.147985	-0.000845065	-0.949916
0.227009	-0.142408	-0.79907
0.19878	-0.205704	-0.762217
0.234164	-0.0561128	-1.26895
0.214173	-0.0754989	-1.5367
0.170745	-0.167918	-1.3344
0.213225	-0.197619	-1.31336
0.335993	-0.188562	-1.2653
0.428134	0.0426833	-1.50599
0.495197	0.169998	-1.12399
0.318173	0.0117426	-0.729456
0.149656	-0.084379	-0.478454
-0.0823272	-0.369496	-0.003617
-0.247121	-0.474396	0.299637
-0.232	-0.476424	0.304586
-0.397819	-0.51508	0.295365
-0.322962	-0.389172	0.249277
-0.220617	-0.292617	0.16385
-0.196362	-0.20905	0.178845
-0.0637954	-0.117305	0.110687
0.144088	0.0293172	0.0132752
0.329219	0.0484746	0.0110108
0.36058	-0.0365977	-0.0115735
0.365335	0.00242679	-0.0453834
0.479039	0.0136407	-0.0895214
0.418464	0.0210191	-0.129514
0.258575	0.0586093	-0.140179
0.23613	0.0643715	-0.16263
0.126011	0.0800475	-0.169912
0.110993	0.0666825	-0.130849
0.109883	0.0666942	-0.111396
0.0418098	0.090444	-0.107052
0.070113	0.0692265	-0.0599215
0.00832867	0.0977482	-0.058489
-0.00387668	0.112388	-0.00309729
-0.0103367	0.134451	-0.00631167
-0.0575477	0.127947	0.0322105
0.00883313	0.0992792	0.035668
-0.0301378	0.100768	0.0146437
0.0271641	0.125506	-0.0126011
0.0623416	0.141624	-0.104871
0.102558	0.129593	-0.135386
0.16447	0.164888	-0.200139
0.149959	0.329036	-0.297372
0.175174	0.49379	-0.377874
0.158401	0.557293	-0.51364
0.0621981	0.491704	-0.595413
-0.0942698	0.288962	-0.668242
0.0358131	-0.0380257	-0.62768
-0.0326236	-0.0850956	-0.451984
0.157073	-0.14239	-0.392561
0.158434	-0.0300069	-0.304555
0.17967	-0.0351198	-0.175973
0.103598	-0.0685593	-0.129327
0.0587495	-0.0208264	-0.0503488
0.074714	-0.0341328	0.076001
0.0383162	-0.00188502	0.158582
0.0756876	0.00313622	0.233414
0.0751568	-0.00596295	0.251521
0.077163	-0.0104902	0.324791
0.0574189	-0.0524062	0.371276
0.038876	-0.0549148	0.40856
0.0525524	-0.0661197	0.467189
0.00634697	-0.0696481	0.424433
-0.03327	-0.0542643	0.398399
-0.0483995	-0.0914338	0.372041
-0.0799532	-0.0969206	0.309908
-0.0192543	-0.104755	0.31866
0.0615508	-0.10419	0.320667
0.0469969	-0.0848521	0.345167
0.0878919	-0.104644	0.334204
0.0968221	-0.100446	0.282072
0.104322	-0.028631	0.258214
0.227143	0.0150328	0.191197
0.177142	0.0955989	0.130722
0.028435	0.126755	0.0666813
-0.0197457	0.155355	-0.0985648
-0.118242	0.175334	-0.186934
-0.0425587	0.160374	-0.290581
-0.0260422	0.208816	-0.356379
0.0598006	0.197974	-0.315708
0.108701	0.179572	-0.307097
0.124404	0.182072	-0.261677
0.157304	0.154569	-0.222554
0.139217	0.165211	-0.185101
0.104101	0.104598	-0.088331
0.0569405	0.0517235	-0.043252
-0.0487891	0.0049018	0.0224642
-0.0883827	-0.0364787	0.049551
-0.204627	-0.037867	0.0274797
-0.241036	-0.0586572	0.061252
-0.190822	-0.0445456	0.0372719
-0.151742	-0.0298442	0.0345957
-0.0452396	-0.063034	0.0316017
-0.00197408	-0.0424773	-0.0421805
0.0142	-0.0259314	-0.0200098
0.0633447	-0.0273117	-0.0439488
0.0743361	0.00370934	-0.0728829
0.109574	-0.0221682	-0.0725639
0.0848554	-0.00681554	-0.124355
0.0547978	0.00596775	-0.0810079
0.0743647	-0.00399321	-0.0857862
0.0672946	0.0339661	-0.0530059
0.0774053	-0.010299	0.0457606
0.0492241	-0.0030886	0.0586745
-0.0238913	0.00191345	0.101757
-0.0685065	-0.021806	0.104563
-0.0921061	0.0273361	0.0932207
-0.158912	0.00927059	0.161169
-0.143953	0.0911806	0.188684
-0.885197	0.409283	0.0410842
-0.547566	0.711557	0.0913483
-0.577386	-0.583515	-0.307159
-0.324216	0.0832421	-1.64478
-0.0173645	-0.294045	-0.807331
0.46369	-0.268657	0.0100693
1.1046	-0.191438	0.0563169
0.617573	-0.208153	-0.0703692
0.0881482	-0.235152	-0.154258
-0.244282	-0.0773934	-0.398987
-0.244953	-0.0484864	-0.296857
-0.174397	-0.0675563	-0.179616
-0.0762156	0.0212008	-0.188595
-0.0409706	-0.05923	-0.0944563
-0.08175	0.0984913	-0.129867
-0.144572	0.0611939	-0.219587
-0.221382	-0.15354	-0.209355
-0.270571	-0.0317655	-0.235225
-0.206702	-0.0779468	-0.134543
-0.161169	-0.0577262	-0.0727689
-0.11942	0.00985256	-0.0364452
-0.0272014	0.0073295	0.0550374
-0.0172527	0.086184	0.0535018
0.0121872	0.153972	0.156153
0.118211	0.203846	0.249472
0.0612438	0.302158	0.278432
0.12899	0.309452	0.368158
0.13728	0.343256	0.385842
0.0325731	0.3824	0.356144
0.07271	0.365494	0.331907
-0.0338709	0.426946	0.20689
-0.0322095	0.401404	0.160823
0.00315106	0.383606	0.085157
-0.0893585	0.435134	-0.0123485
-0.00938814	0.35126	0.0282248
0.0293969	0.351632	-0.0478528
-0.00445768	0.36521	-0.0122439
0.0126203	0.304888	0.0667479
-0.055868	0.355393	0.0600063
0.0195909	0.274795	0.170375
0.0563892	0.259788	0.183719
0.0194084	0.245404	0.255002
0.1089	0.15779	0.340704
-0.0545681	0.178664	0.263781
0.00873891	0.0689921	0.257338
0.129385	0.00941403	0.219261
-0.0861346	0.0188709	0.188512
0.0678328	-0.073426	0.242561
-0.00545895	-0.033577	0.203428
-0.0138309	-0.048857	0.213159
0.0820388	-0.114174	0.151915
0.0425623	-0.0736735	0.00595883
0.144685	-0.177032	-0.0476348
0.103755	-0.213296	-0.0967281
0.00742964	-0.197461	-0.132559
0.031035	-0.226225	-0.109711
-0.0283687	-0.138576	-0.145565
0.0107611	-0.129157	-0.106663
0.0621971	-0.113692	-0.0610003
0.0136059	-0.0522849	-0.0134184
-0.0627585	-0.109425	0.019907
-0.0972516	-0.146011	-6.19e-05
-0.0328735	-0.219897	0.0795529
0.00801431	-0.22399	0.0752109
-0.0389879	-0.166269	0.0930415
0.0357879	-0.187641	0.162861
0.0487449	-0.116659	0.162665
0.0222498	-0.070342	0.206724
0.0493005	-0.0900747	0.274828
0.00155811	-0.0349956	0.291533
0.0249468	-0.0175536	0.321928
0.084019	0.0353941	0.319304
0.0907266	0.104073	0.327866
0.202102	0.0887163	0.368011
0.136991	0.145179	0.258843
0.0969813	0.121684	0.102947
0.147249	0.127845	-0.120899
0.158686	0.159214	-0.224153
0.237801	0.12532	-0.248378
0.162565	0.157455	-0.31675
0.185872	0.122093	-0.217979
0.201731	0.0978196	0.103114
0.0319662	0.114152	0.149466
0.15301	0.0488476	0.611954
-0.013398	0.0697218	0.612857
-0.0331171	0.100049	-0.726594
0.0614069	0.0100729	-0.959754
0.1263	-0.0889053	-0.80236
0.134046	-0.297442	-0.508051
0.0677473	-0.354598	-0.308816
0.0773931	-0.296925	-0.657417
-0.0613706	-0.1566	-0.941693
-0.055708	-0.0744009	-0.516443
-0.0631977	-0.0771933	-0.526142
-0.046495	-0.0198328	-0.259793
-0.021718	-0.0184563	0.184512
-0.0394286	-0.0210521	0.19575
-0.0779534	-0.0102026	-0.0720302
-0.0274325	-0.022652	-0.172403
-0.0481472	0.018694	-0.271323
-0.000832684	0.048518	-0.141029
0.0579994	0.0649527	0.0650471
0.00281305	0.0853242	0.0290068
0.0910231	0.0440488	-0.0480519
0.0344687	0.0641397	-0.123392
0.0348859	0.0800033	-0.11009
0.0557661	0.0740922	-0.0764889
-0.0389487	0.119515	-0.0797866
-2.18e-05	0.108886	-0.0163429
-0.0130293	0.115595	0.00639745
